指定生產線,訂單號,客戶簡碼,款號型体,款號名稱,颜色,款号代码,订单号,下單日期,客戶要求交期,訂單數量,加產數量,總數量,排程时间,"预计出成品
日期",已出口的数量,"未出口
数量"
XY03-002,VS2511035,SAM,SAM220K15N0,深藍色NAVY,"15.55""背包（ Backpack）",149196-1596,NA01407270,2025/11/23,2026/4/10,750,0,750,2025/11/29,2026/3/19,0,750
,VS2511036,CAU,CIT014C14G0,灰色/G0,24罐無拉鏈冰袋,10001065,BLK-SL007185B,2025/11/24,2026/2/2,5000,10,5010,2025/11/29,2026/2/11,0,5010
,VS2511037,CAU,CIW029C8Z0,Z0/水彩蝴蝶印花,"8""方形午餐袋",10005653,SL007510~7511,2025/11/26,2026/1/27,20480,5,20485,2025/11/28,2026/1/17,20485,0
,VS2511038,CAU,CIC015C21Z05,Z05/黑色,"COSTCO 2026 16""手提冰袋",10006703,BLK_SL007214,2025/11/26,2026/1/27,2890,0,2890,2025/11/28,2026/1/21,1920,970
,VS2511038,CAU,CIC015C21Z07,Z07/PR2258灰色印花,"COSTCO 2026 16""手提冰袋",10006703,BLK_SL007214,2025/11/26,2026/1/27,2410,0,2410,2025/11/28,2026/1/26,1600,810
,VS2511038,CAU,CIC015C21Z16,Z16/藏藍19-4111TPG,"COSTCO 2026 16""手提冰袋",10006703,BLK_SL007214,2025/11/26,2026/1/27,1930,0,1930,2025/11/28,2026/1/28,1280,650
宇-002,VS2511039,CAU,CIS022C01Z03,Z03/墨綠+粉紅,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007119B,2025/11/26,2026/2/8,65021,0,65021,2025/11/29,2026/2/2,0,65021
宇-001,VS2511039,CAU,CIS022C01Z05,Z05/紅色+淡橙色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007119B,2025/11/26,2026/2/8,54185,0,54185,2025/11/29,2026/2/2,0,54185
宇-003,VS2511039,CAU,CIS022C01Z09,Z09/米白+藍色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007119B,2025/11/26,2026/2/8,65021,0,65021,2025/11/29,2026/2/2,0,65021
宇-004,VS2511039,CAU,CIS022C02Z01,Z01/米白+紅白間色肩帶,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007119B,2025/11/26,2026/2/8,68633,0,68633,2025/11/29,2026/2/2,0,68633
,VS2511040,VIC,VIC170-2B17A0,BLACK黑色,背包1（肩帶尾調節方式改同VIC150）,602151,316320,2025/11/29,2026/3/17,1000,0,1000,2025/12/2,2026/2/23,1000,0
,VS2511040,VIC,VIC170-2B20A0,BLACK黑色,旅行背包（肩帶尾調節方式改同VIC150）,602155,316320,2025/11/29,2026/3/17,1048,0,1048,2025/12/2,2026/3/3,1048,0
,VS2511041,VIC,VIC261D19A0,黑色,19寸登機旅行袋全球版,612423,316320,2025/11/29,2026/3/17,500,0,500,2025/12/2,2026/2/23,500,0
,VS2511042,VIC,VIC200B16A0,BLACK黑色,"16""單肩背包",606796,316323,2025/11/29,2026/3/17,1000,0,1000,2025/12/2,2026/2/2,1000,0
,VS2511042,VIC,VIC170B15AA0,BLACK 黑色,15寸背包,612253,316323,2025/11/29,2026/3/17,1000,0,1000,2025/12/2,2026/2/9,1000,0
,VS2511043,VIC,VIC340B15A0,黑色,15寸伸縮背包,653642,316325,2025/11/29,2026/3/25,500,0,500,2025/12/2,2026/3/11,500,0
,VS2511043,VIC,VIC340B18A0,黑色,18寸商務背包,653644,316325,2025/11/29,2026/3/25,500,0,500,2025/12/2,2026/2/25,500,0
,VS2511043,VIC,VIC340B19A0,黑色,19寸登機背包,653650,316325,2025/11/29,2026/3/25,500,0,500,2025/12/2,2026/3/5,500,0
SL04-009,VS2512002,VIC,VIC175T151A0,黑色,高級版拉桿電腦袋(漢莎航空）,612682,316578,2025/12/4,2026/5/5,500,0,500,2025/12/5,2026/4/20,0,500
SL03-005,VS2512003,TLP,TLP053T21.5A0,BLACK / 黑色,"21.5""兩輪拉桿箱（伸縮）",3618L01,OB#13608,2025/12/4,2026/6/12,1000,5,1005,2025/12/5,2026/5/25,0,1005
SL05-010,VS2512003,TLP,TLP053T13A0,BLACK / 黑色,"13""兩輪拉杆電腦袋",TP6069I5501,OB#13608,2025/12/4,2026/6/12,1000,5,1005,2025/12/5,2026/5/25,0,1005
SL06-010,VS2512003,TLP,TLP054C15A0,BLACK / 黑色,"15""手提公文袋",SK710501,OB#13608,2025/12/4,2026/6/12,1000,5,1005,2025/12/5,2026/5/25,0,1005
,VS2512004,CAU,CIS022C01Z03,Z03/墨綠+粉紅,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184A,2025/12/9,2026/1/26,9077,0,9077,2025/12/11,2026/1/6,9077,0
,VS2512004,CAU,CIS022C01Z05,Z05/紅色+淡橙色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184A,2025/12/9,2026/1/26,7565,0,7565,2025/12/11,2026/1/6,7565,0
,VS2512004,CAU,CIS022C01Z09,Z09/米白+藍色,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184A,2025/12/9,2026/1/26,9077,0,9077,2025/12/11,2026/1/6,9077,0
,VS2512004,CAU,CIS022C02Z01,Z01/米白+紅白間色肩帶,"SAM'S 26""大購物袋 2026 H1",2173SUP18001,BLK_SL007184A,2025/12/9,2026/1/26,9581,0,9581,2025/12/11,2026/1/6,9581,0
,VS2512005,SPG,SPG210K10T0,棕色CARHARTT BROWN,"20""裝備袋C0（常規）",B000050121199,29367,2025/12/10,2026/3/1,1150,0,1150,2025/12/11,2026/2/24,1150,0
,VS2512005,SPG,SPG210K05A0,黑色BLACK,手提包C0（常規）,B000055500199,29367,2025/12/10,2026/3/1,6594,0,6594,2025/12/11,2026/2/23,6594,0
,VS2512005,SPG,SPG210K141T0,棕色 CARHARTT BROWN,中號工具袋C0（常規）,B000052221199,29367,2025/12/10,2026/3/1,2004,0,2004,2025/12/11,2026/2/12,2004,0
,VS2512005,SPG,SPG210K5T0,棕色 CARHARTT BROWN,女士生活用品袋C0（常規）,B000051221199,29367,2025/12/10,2026/3/1,2040,0,2040,2025/12/11,2026/2/10,2040,0
,VS2512005,SPG,SPG210K14T0,棕色CARHARTT BROWN,"30""裝備袋C0（常規）",B000050421199,29367,2025/12/10,2026/3/1,1086,0,1086,2025/12/11,2026/2/28,1086,0
,VS2512005,SPG,SPG210K12T0,棕色CARHARTT BROWN,"23""裝備袋C0(常規)",B000050221199,29367,2025/12/10,2026/3/1,1008,0,1008,2025/12/11,2026/2/27,1008,0
,VS2512005,SPG,SPG210K12A0,黑色,"23""裝備袋C0(常規)",B000050200199,29367,2025/12/10,2026/3/1,1008,0,1008,2025/12/11,2026/3/2,1008,0
,VS2512005,SPG,SPG210K05T0,棕色 CARHARTT BROWN,手提包C0（常規）,B000055521199,29367,2025/12/10,2026/3/1,6678,0,6678,2025/12/11,2026/2/26,6678,0
,VS2512006,SPG,SPG210K9AT0,棕色CARHARTT BROWN,高級午餐袋,B000030420199,29371,2025/12/10,2026/3/31,6970,0,6970,2025/12/11,2026/3/23,0,6970
,VS2512007,SPG,SPG240K13A0,BLACK 黑色,18罐兩層冰袋,B000055800199,29370,2025/12/10,2026/3/31,500,0,500,2025/12/20,2026/3/21,0,500
,VS2512007,SPG,SPG240K08A0,BLACK黑色,豎開手提午餐袋,B000058100199,29370,2025/12/10,2026/3/31,506,0,506,2025/12/20,2026/3/18,0,506
,VS2512007,SPG,SPG240K08T0,棕色 CARHARTT BROWN,豎開手提午餐袋,B000058121199,29370,2025/12/10,2026/3/31,506,0,506,2025/12/20,2026/3/19,0,506
,VS2512008,SPG,SPG240K13A0,BLACK 黑色,18罐兩層冰袋,B000055800199,29370,2025/12/10,2026/2/24,11,0,11,2025/12/20,VBF,11,0
,VS2512008,SPG,SPG240K08A0,BLACK黑色,豎開手提午餐袋,B000058100199,29370,2025/12/10,2026/2/24,5,0,5,2025/12/20,VBF,5,0
,VS2512008,SPG,SPG240K08T0,CARHARTT BROWN,豎開手提午餐袋,B000058121199,29370,2025/12/10,2026/2/24,11,0,11,2025/12/20,VBF,11,0
,VS2512009,WIP,WIP050K05P0,PALISANDER 紅木色,RICHMOND 錢包(小圓角）,I036996,25TR007650/51/57/58,2025/12/11,2026/5/1,500,2,502,2025/12/20,2026/3/30,0,502
,VS2512009,WIP,WIP050K05A0,BLACK黑色,RICHMOND錢包(小圓角),I036996,25TR007650/51/57/58,2025/12/11,2026/5/1,1400,2,1402,2025/12/20,2026/4/2,0,1402
SL08-001,VS2512009,WIP,WIP050D27P0,PALISANDER 紅木色,RICHMOND 大號旅行袋,I037001,25TR007650/51/57/58,2025/12/11,2026/5/1,400,2,402,2025/12/20,2026/4/7,0,402
SL08-002,VS2512009,WIP,WIP050D27A0,BLACK黑色,RICHMOND大號旅行袋,I037001,25TR007650/51/57/58,2025/12/11,2026/5/1,600,2,602,2025/12/20,2026/4/10,0,602
SL11-001,VS2512009,WIP,WIP050D20P0,PALISANDER 紅木色,RICHMOND 小號旅行袋,I037004,25TR007650/51/57/58,2025/12/11,2026/5/1,500,2,502,2025/12/20,2026/4/14,0,502
SL11-002,VS2512009,WIP,WIP050D20A0,黑色,RICHMOND小號旅行袋,I037004,25TR007650/51/57/58,2025/12/11,2026/5/1,700,2,702,2025/12/20,2026/4/17,0,702
,VS2512010,WIP,WIP050K05P0,PALISANDER 紅木色,RICHMOND 錢包(小圓角）,I036996,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
,VS2512010,WIP,WIP050K05A0,BLACK黑色,RICHMOND錢包(小圓角),I036996,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
SL08-003,VS2512010,WIP,WIP050D27P0,PALISANDER 紅木色,RICHMOND 大號旅行袋,I037001,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
SL08-004,VS2512010,WIP,WIP050D27A0,BLACK黑色,RICHMOND大號旅行袋,I037001,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
SL11-003,VS2512010,WIP,WIP050D20P0,PALISANDER 紅木色,RICHMOND 小號旅行袋,I037004,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
SL11-004,VS2512010,WIP,WIP050D20A0,黑色,RICHMOND小號旅行袋,I037004,25TR007650/51/57/58,2025/12/11,2026/5/1,5,0,5,2025/12/20,VBF,0,5
,VS2512011,STA,STA010D17Z1,Z1/蝴蝶紫愛心,"17""旅行袋-3D愛心",VC4433-003ST,TSHS-2025-030,2025/12/12,2026/3/15,500,2,502,2025/12/20,2026/3/12,0,502
SL06-003,VS2512012,TLP,TLP150B18.5L0,STEEL NEON / 黑配青綠色,"18.5"" 大號電腦背包",430245819,OB#13616,2025/12/15,2026/4/10,450,2,452,2025/12/20,2026/3/11,0,452
,VS2512013,CAI,CIW216C12A0,A0/烏黑色19-4104TPG,12罐無拉鏈冰袋,10006204,SLM001102/04/05/06/2,2025/12/16,2025/12/18,10,0,10,2025/12/20,2025/12/22,10,0
,VS2512013,CAI,CIW216C13A0,A0/烏黑色19-4104TPG,24罐無拉鏈冰袋,10006207,SLM001102/04/05/06/2,2025/12/16,2025/12/18,30,0,30,2025/12/20,2025/12/22,30,0
,VS2512013,CAI,CIW216C12B0,B0/霧藍色,12罐無拉鏈冰袋,10006206,SLM001102/04/05/06/2,2025/12/16,2025/12/18,4,0,4,2025/12/20,2025/12/22,4,0
,VS2512013,CAI,CIW216C12B1,B1/海藍色19-4042TPG,12罐無拉鏈冰袋,10006205,SLM001102/04/05/06/2,2025/12/16,2025/12/18,4,0,4,2025/12/20,2025/12/22,4,0
,VS2512013,CAI,CIW216C13B0,B0/霧藍色,24罐無拉鏈冰袋,10006209,SLM001102/04/05/06/2,2025/12/16,2025/12/18,4,0,4,2025/12/20,2025/12/22,4,0
,VS2512013,CAI,CIW216C13B1,B1/海藍色19-4042TPG,24罐無拉鏈冰袋,10006208,SLM001102/04/05/06/2,2025/12/16,2025/12/18,4,0,4,2025/12/20,2025/12/22,4,0
,VS2512013,CAI,CIW211C13B0,B0/霧藍色,24罐無拉鏈冰袋,10005502,SLM001102/04/05/06/2,2025/12/16,2025/12/18,20,0,20,2025/12/20,2025/12/22,20,0
,VS2512013,CAI,CIW211C13B1,B1/海藍色19-4042TPG,24罐無拉鏈冰袋,10004135,SLM001102/04/05/06/2,2025/12/16,2025/12/18,20,0,20,2025/12/20,2025/12/22,20,0
,VS2512013,CAI,CIW215C11W0,W0/白色,16罐無拉鏈冰袋,10006328,SLM001102/04/05/06/2,2025/12/16,2025/11/27,46,0,46,2025/12/20,2025/12/22,46,0
SL06-004,VS2512014,TLP,TLP150B18.5L0,STEEL NEON / 黑配青綠色,"18.5"" 大號電腦背包",430245819,OB#13620,2025/12/16,2026/4/10,50,1,51,2025/12/20,2026/3/18,0,51
,VS2512015,CAU,CIW015C10-2A0,A0/黑色/灰色,"10-2""側開午餐袋(無插扣)",10004630,SL007599~SL007601,2025/12/17,2026/4/8,21216,10,21226,2025/12/20,2026/3/2,21226,0
,VS2512016,CAU,CIC017C43Z5,Z5/灰褐色17-1311TPG,COSTCO 2026 40罐EVA壓膜折疊冰袋,10006875,SL007598,2025/12/17,2026/2/28,1517,0,1517,2025/12/26,2026/2/23,1517,0
,VS2512017,SPG,SPG200K12A0,黑色BLACK,可收納旅行袋,B000056400199,29450,2025/12/18,2026/3/16,2376,0,2376,2025/12/26,2026/3/16,2376,0
,VS2512018,SPG,SPG200K13A0,SANMAR工具袋 黑色(BLACK),SANMAR工具袋,B000057600199,29451,2025/12/18,2026/3/16,2035,0,2035,2025/12/26,2026/3/24,2035,0
,VS2512019,SPG,SPG200K151A0,黑色 BLACK,高級午餐冰袋（LEEDS）,B000057100199,29452,2025/12/18,2026/3/16,12132,0,12132,2025/12/26,2026/3/3,12132,0
,VS2512019,SPG,SPG200K151N0,深藍色NAVY,高級午餐冰袋（LEEDS）,B000057140199,29452,2025/12/18,2026/3/16,2016,0,2016,2025/12/26,2026/3/19,2016,0
,VS2512019,SPG,SPG200K151T0, 棕色(CARHARTT BROWN),高級午餐冰袋（LEEDS）,B000057121199,29452,2025/12/18,2026/3/16,13284,0,13284,2025/12/26,2026/3/14,13284,0
,VS2512020,SPG,SPG200K16T0,棕色CARHARTT BROWN,冰袋背包（SANMAR),B000056821199,29453,2025/12/18,2026/3/16,2064,0,2064,2025/12/26,2026/3/6,2064,0
,VS2512020,SPG,SPG200K16A0, 黑色 BLACK,冰袋背包(sanmar),B000056800199,29453,2025/12/18,2026/3/16,2340,0,2340,2025/12/26,2026/3/14,2340,0
,VS2512021,SPG,SPG200K11T0,棕色 CARHARTT BROWN,工具手提包,B000057421199,29454,2025/12/18,2026/3/16,4728,0,4728,2025/12/26,2026/3/9,4728,0
,VS2512022,SPG,SPG200K10A0,黑色（BLACK),長方冰袋,B000057000199,29455,2025/12/18,2026/3/16,2016,0,2016,2025/12/26,2026/3/20,2016,0
,VS2512023,SPG,SPG210K9AT0,棕色CARHARTT BROWN,高級午餐袋,B000030420199,29371,2025/12/18,2026/3/2,6,0,6,2025/12/26,VBF,0,6
,VS2512024,SPG,SPG200K164T0,CARHARTT BROWN 棕色,SANMAR 16寸工具袋含底盘,B000068721199,20251218,2025/12/18,2026/1/10,4,0,4,2025/12/26,VBF,4,0
,VS2512024,SPG,SPG200K05A0,BLACK 黑色,SANMAR 手提包,B000060800199,20251218,2025/12/18,2026/1/10,4,0,4,2025/12/26,VBF,4,0
,VS2512024,SPG,SPG200K05G0,GRAVEL 灰色,SANMAR 手提包,B000060803999,20251218,2025/12/18,2026/1/10,4,0,4,2025/12/26,VBF,4,0
,VS2512024,SPG,SPG200K05T0,CARHARTT BROWN 棕色,SANMAR手提包,B000060821199,20251218,2025/12/18,2026/1/10,4,0,4,2025/12/26,VBF,4,0
,VS2512025,CAU,CIW211C13B1,B1/海藍色19-4042TPG,24罐無拉鏈冰袋,10004135,BLK_SL006242E,2025/12/19,2026/2/28,10000,5,10005,2025/12/26,2026/2/23,9680,325
SL05-001,VS2512026,VIC,VIC170-2B17A0,BLACK黑色,背包1（肩帶尾調節方式改同VIC150）,602151,317220,2025/12/19,2026/4/6,1000,0,1000,2025/12/26,2026/4/1,0,1000
SL04-002,VS2512026,VIC,VIC170-2B18A0,BLACK黑色,背包5（肩帶尾調節方式改同VIC150）,602153,317220,2025/12/19,2026/4/6,1000,0,1000,2025/12/26,2026/3/30,0,1000
SL04-001,VS2512026,VIC,VIC178B20B1,NAVY BLUE 藏青色,旅行背包,653291,317220,2025/12/19,2026/4/6,1000,0,1000,2025/12/26,2026/3/20,0,1000
SL05-003,VS2512027,VIC,VIC340K11A0,黑色,11寸斜挎包,653640,317221,2025/12/19,2026/4/16,500,0,500,2025/12/26,2026/4/8,0,500
SL05-002,VS2512027,VIC,VIC340C12A0,黑色,12寸手提公文袋,653648,317221,2025/12/19,2026/4/16,500,0,500,2025/12/26,2026/4/13,0,500
,VS2512028,SPG,SPG210K143T0,棕色 CARHARTT BROWN,14寸工具袋（LEGACY)C0（常規）,B000051721199,29097,2025/12/21,2026/2/1,6,0,6,2025/12/26,VBF,6,0
,VS2512029,SPG,SPG200K11T0,棕色 CARHARTT BROWN,工具手提包,B000057421199,29454,2025/12/21,2026/2/1,6,0,6,2025/12/26,VBF,6,0
SL10-004,VS2512030,SAM,SAM100B17.3A0,黑色/槍色,"17.3""背包(NU ROAD)",140499-T522,NA01426312,2025/12/23,2026/4/11,620,1,621,2025/12/26,2026/4/7,0,621
SL10-005,VS2512030,SAM,SAM100B17.3B0,深藍色/槍色,"17.3""背包(NU ROAD)",140499-9551,NA01426312,2025/12/23,2026/4/11,620,1,621,2025/12/26,2026/4/14,0,621
SL04-003,VS2512030,SAM,SAM100T19B0,深藍色/槍色,"19""四輪登機箱(NU ROAD)",140504-9551,NA01426312,2025/12/23,2026/4/11,442,1,443,2025/12/26,2026/4/7,0,443
SL10-001,VS2512030,SAM,SAM101B14A1,黑色/玫瑰金,14.1''背包(NU ROAD),140554-T062,NA01426312,2025/12/23,2026/4/11,470,1,471,2025/12/26,2026/3/28,0,471
SL10-002,VS2512030,SAM,SAM102B14P1,午夜紫/白叻色,14.1''背包(NU ROAD),140554-1705,NA01426312,2025/12/23,2026/4/11,470,1,471,2025/12/26,2026/4/1,0,471
SL10-003,VS2512031,SAM,SAM100B15.6A0,黑色/槍色,"15.6""背包(NU ROAD)",140500-T522,NA01426314,2025/12/23,2026/4/11,685,1,686,2025/12/26,2026/4/13,0,686
SL10-006,VS2512031,SAM,SAM100B17.3A0,黑色/槍色,"17.3""背包(NU ROAD)",140499-T522,NA01426314,2025/12/23,2026/4/11,620,0,620,2025/12/26,2026/4/20,0,620
XY03-010,VS2512031,SAM,SAM100K12A0,黑色/槍色,"12""懸掛式化妝包(NU ROAD)",140505-T522,NA01426314,2025/12/23,2026/4/11,540,1,541,2025/12/26,2026/4/4,0,541
XY03-011,VS2512031,SAM,SAM100K12B0,深藍色/槍色,"12""懸掛式化妝包(NU ROAD)",140505-9551,NA01426314,2025/12/23,2026/4/11,540,1,541,2025/12/26,2026/4/8,0,541
XY03-012,VS2512031,SAM,SAM101K10A1,黑色/玫瑰金,10''化妝袋(NU ROAD),140506-T062,NA01426314,2025/12/23,2026/4/11,720,1,721,2025/12/26,2026/4/11,0,721
,VS2512032,CAU,CIC017C43Z5,Z5/灰褐色17-1311TPG,COSTCO 2026 40罐EVA壓膜折疊冰袋,10006875,SL007598,2025/12/24,2026/2/28,1512,0,1512,2025/12/26,2026/2/23,1512,0
,VS2512033,SPG,SPG210K162A0,黑色BLACK,16寸工具袋C0（常規）,B000051800199,29512,2025/12/24,2026/3/16,837,0,837,2025/12/26,2026/3/25,0,837
,VS2512034,SPG,SPG210K162T0,棕色CARHARTT BROWN,16寸工具袋C0（常規）,B000051821199,29513,2025/12/24,2026/3/16,1125,0,1125,2025/12/26,2026/3/27,0,1125
SL01-001,VS2512035,SPG,SPG171B10A0,BLACK黑色,12罐冰袋,B000054600199,29514,2025/12/24,2026/3/16,1824,0,1824,2025/12/26,2026/3/27,0,1824
SL01-002,VS2512036,SPG,SPG171B10T0,CARHARTT BROWN棕色,12罐冰袋,B000054621199,29518,2025/12/24,2026/3/16,708,0,708,2025/12/26,2026/3/30,0,708
SL06-005,VS2512037,TLP,TLP070T21.5B0,PATRIOT BLUE/愛國者藍,"21""四輪伸縮拉桿箱",407246122,OB#13638,2025/12/25,2026/4/10,500,0,500,2025/12/26,2026/4/2,0,500
SL05-005,VS2512037,TLP,TLP074T20B0,PATRIOT BLUE / 愛國者藍,"20""四輪伸縮拉杆箱",407246222,OB#13638,2025/12/25,2026/4/20,600,0,600,2025/12/26,2026/4/17,0,600
SL06-006,VS2512037,TLP,TLP070T25B0,PATRIOT BLUE/愛國者藍,"25""四輪伸縮拉桿箱",407246522,OB#13638,2025/12/25,2026/4/20,500,0,500,2025/12/26,2026/4/8,0,500
,VS2512037,TLP,TLP070D16A0,BLACK/黑色,"16""手提包",407240301,OB#13638,2025/12/25,2026/4/25,500,0,500,2025/12/26,2026/4/7,0,500
SL05-004,VS2512037,TLP,TLP074T20A0,BLACK / 黑色,"20""四輪伸縮拉杆箱",407246201,OB#13638,2025/12/25,2026/4/30,500,0,500,2025/12/26,2026/4/21,0,500
,VS2512037,TLP,TLP070T25A0,BLACK/黑色,"25""四輪伸縮拉桿箱",407246501,OB#13638,2025/12/25,2026/4/30,500,0,500,2025/12/26,2026/4/13,0,500
SL05-006,VS2512038,TLP,TLP120B17.5A0,JET BLACK / 黑色,"17.5""小號電腦背包",430240601,OB#13639,2025/12/25,2026/5/9,500,0,500,2025/12/26,2026/5/8,0,500
SL06-007,VS2512038,TLP,TLP120B18.5B0,AVIATOR NAVY / 海藍色,"18.5""大號電腦背包",430245822,OB#13639,2025/12/25,2026/5/9,500,0,500,2025/12/26,2026/4/27,0,500
,VS2512039,TLP,TLP053K20A0,BLACK / 黑色,"20""手提袋",623836,OB#13640,2025/12/25,2026/4/20,1000,0,1000,2025/12/26,2026/4/11,0,1000
SL03-001,VS2512039,TLP,TLP053T18A0,BLACK / 黑色,"18""兩輪拉桿箱（伸縮）",627489,OB#13640,2025/12/25,2026/4/30,500,0,500,2025/12/26,2026/4/21,0,500
,VS2512039,TLP,TLP053K19A0,BLACK / 黑色,"19""手提袋",621645,OB#13640,2025/12/25,2026/5/2,1000,0,1000,2025/12/26,2026/4/21,0,1000
SL03-002,VS2512039,TLP,TLP053T23A0,BLACK / 黑色,"23""兩輪登機箱（伸縮）",632602,OB#13640,2025/12/25,2026/5/9,1000,0,1000,2025/12/26,2026/4/11,0,1000
,VS2512039,TLP,TLP053K19A0,BLACK / 黑色,"19""手提袋",621645,OB#13640,2025/12/25,2026/5/20,2500,0,2500,2025/12/26,2026/4/29,0,2500
SL03-003,VS2512039,TLP,TLP052T21A0,BLACK / 黑色,"21""四輪拉桿箱（伸縮）",643560,OB#13640,2025/12/25,2026/5/25,1000,0,1000,2025/12/26,2026/4/25,0,1000
XY03-003,VS2512040,SAM,SAM220K15N0,深藍色NAVY,"15.55""背包（ Backpack）",149196-1596,NA01427315,2025/12/25,2026/4/25,950,1,951,2025/12/26,2026/4/6,0,951
XY03-004,VS2512040,SAM,SAM220K15W0,白色OFF-WHITE,"15.55""背包（ Backpack）",149196-1627,NA01427315,2025/12/25,2026/4/25,600,0,600,2025/12/26,2026/4/9,0,600
XY03-005,VS2512040,SAM,SAM220K15L0,橄欖綠PINE GREEN,"15.55""背包（ Backpack）",149196-1693,NA01427315,2025/12/25,2026/4/25,900,0,900,2025/12/26,2026/4/13,0,900
SL07-004,VS2512040,SAM,SAM220K12N0,深藍色NAVY,"17.71""旅行袋(Weekender)",149197-1596,NA01427315,2025/12/25,2026/4/25,1000,1,1001,2025/12/26,2026/4/1,0,1001
SL07-005,VS2512040,SAM,SAM220K12W0,白色OFF-WHITE,"17.71""旅行袋(Weekender)",149197-1627,NA01427315,2025/12/25,2026/4/25,300,0,300,2025/12/26,2026/4/6,0,300
SL07-006,VS2512040,SAM,SAM220K12L0,橄欖綠PINE GREEN,"17.71""旅行袋(Weekender)",149197-1693,NA01427315,2025/12/25,2026/4/25,450,0,450,2025/12/26,2026/4/7,0,450
SL07-007,VS2512040,SAM,SAM220K11N0,深藍色NAVY,"21.5""拖輪袋（Wheeled Duffel）",149198-1596,NA01427315,2025/12/25,2026/4/25,1000,1,1001,2025/12/26,2026/4/10,0,1001
SL07-008,VS2512040,SAM,SAM220K11L0,橄欖綠PINE GREEN,"21.5""拖輪袋（ Wheeled Duffel）",149198-1693,NA01427315,2025/12/25,2026/4/25,600,0,600,2025/12/26,2026/4/17,0,600
XY03-006,VS2512041,SAM,SAM220K15N0,深藍色NAVY,"15.55""背包（ Backpack）",149196-1596,NA01427316,2025/12/25,2026/6/6,200,0,200,2025/12/26,2026/6/2,0,200
XY03-007,VS2512041,SAM,SAM220K15W0,白色OFF-WHITE,"15.55""背包（ Backpack）",149196-1627,NA01427316,2025/12/25,2026/6/6,150,1,151,2025/12/26,2026/6/3,0,151
XY03-008,VS2512041,SAM,SAM220K15L0,橄欖綠PINE GREEN,"15.55""背包（ Backpack）",149196-1693,NA01427316,2025/12/25,2026/6/6,150,0,150,2025/12/26,2026/6/4,0,150
SL08-009,VS2512041,SAM,SAM220K12N0,深藍色NAVY,"17.71""旅行袋(Weekender)",149197-1596,NA01427316,2025/12/25,2026/6/6,350,0,350,2025/12/26,2026/5/22,0,350
SL08-010,VS2512041,SAM,SAM220K12W0,白色OFF-WHITE,"17.71""旅行袋(Weekender)",149197-1627,NA01427316,2025/12/25,2026/6/6,200,1,201,2025/12/26,2026/5/25,0,201
SL08-011,VS2512041,SAM,SAM220K12L0,橄欖綠PINE GREEN,"17.71""旅行袋(Weekender)",149197-1693,NA01427316,2025/12/25,2026/6/6,150,0,150,2025/12/26,2026/5/26,0,150
SL08-007,VS2512041,SAM,SAM220K11N0,深藍色NAVY,"21.5""拖輪袋（Wheeled Duffel）",149198-1596,NA01427316,2025/12/25,2026/6/6,150,0,150,2025/12/26,2026/5/20,0,150
SL08-008,VS2512041,SAM,SAM220K11L0,橄欖綠PINE GREEN,"21.5""拖輪袋（ Wheeled Duffel）",149198-1693,NA01427316,2025/12/25,2026/6/6,150,1,151,2025/12/26,2026/5/21,0,151
,VS2512042,CAU,CIW029C8Z0,Z0/水彩蝴蝶印花,"8""方形午餐袋",10005653,TBA,2025/12/25,2026/3/4,20480,5,20485,2025/12/26,2026/2/23,20485,0
,VS2512043,TLP,TLP053T21.5A0,BLACK / 黑色,"21.5""兩輪拉桿箱（伸縮）",3618L01,OB#13608,2025/12/26,2026/4/15,2,3,5,2025/12/31,VBF,0,5
,VS2512043,TLP,TLP053T13A0,BLACK / 黑色,"13""兩輪拉杆電腦袋",TP6069I5501,OB#13608,2025/12/26,2026/4/15,2,3,5,2025/12/31,VBF,0,5
,VS2512043,TLP,TLP054C15A0,BLACK / 黑色,"15""手提公文袋",SK710501,OB#13608,2025/12/26,2026/4/15,2,3,5,2025/12/31,VBF,0,5
SL07-009,VS2512044,SPG,SPG210K141T0,棕色 CARHARTT BROWN,中號工具袋C0（常規）,B000052221199,29527,2025/12/30,2026/5/5,2004,0,2004,2025/12/31,2026/5/6,0,2004
,VS2512044,SPG,SPG210K05A0,黑色BLACK,手提包C0（常規）,B000055500199,29527,2025/12/30,2026/4/25,13020,0,13020,2025/12/31,2026/4/27,0,13020
