月份,庫存類別,項目代碼,項目名稱,採購包裝,售出單位,廠商代碼,廠商名稱,藥局庫存量,進價
11408,口服藥,OBETM,Betmiga 25mg 28'S/盒 252'S/排,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,7115.0,15.22
11408,口服藥,OBIOFS,Shin Biofermins/350/瓶,TAB,TAB,A0493,盛弘醫藥股份有限公司,976.0,2.0
11408,口服藥,OBISA,Bisadyl (Ducolax) 1000'S/瓶,TAB,TAB,A0634,靖崴實業有限公司,3295.0,0.35
11408,口服藥,OBISMU,Bismuth 324mg 500/瓶,TAB,TAB,A0259,信東生技股份有限公司,2631.0,0.8
11408,口服藥,OBISO,Bisol F.C 1.25mg 280'S/盒,TAB,TAB,A0259,信東生技股份有限公司,7586.0,1.1
11408,口服藥,OBLOP,Blopress 8mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,3070.0,4.2
11408,口服藥,OBLUE,Blue-Up 1mg/200's/瓶,TAB,TAB,A0463,瑞士藥廠股份有限公司,1066.0,2.65
11408,口服藥,OBOKE,Bokey 100mg 980'S/盒(Espin),TAB,TAB,A0056,永信藥品工業(股)公司,3738.0,0.68
11408,口服藥,OBRIL,Brilinta 90mg 56tab/盒(臨),TAB,TAB,A0002,裕利股份有限公司,200.0,20.447
11408,口服藥,OBUPI,Bupion SR 150mg 600'S/盒,TAB,TAB,A0259,信東生技股份有限公司,343.0,7.0
11408,口服藥,OBUTAN,Butanyl 5mg/2ml 100支/盒,支,支,A0259,信東生技股份有限公司,168.0,6.8
11408,口服藥,OCADU,Caduet 5mg/10mg 28'S/盒,TAB,TAB,A0024,久裕企業(股)公司,1132.0,6.66
11408,口服藥,OCALC,Calcium Carbonate 500mg/1000tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,1380.0,0.441
11408,口服藥,OCANA,Canaglu 100mg 28'S/盒,TAB,TAB,A0019,台田藥品(股)公司,246.0,18.161
11408,口服藥,OCAPA,Capain Film 30mg/1000'S/盒,TAB,TAB,A0056,永信藥品工業(股)公司,1398.0,1.5
11408,口服藥,OCAPE,Capecitabine Alvogen 500mg(Calveda)/120tab/盒,TAB,TAB,A0024,久裕企業(股)公司,118.0,32.323
11408,口服藥,OCARB,Carbomix 61.5gm,瓶,瓶,A0082,科懋企業有限公司,6.0,404.075
11408,口服藥,OCARBA,Carbatin 100mg/Cap 100'S/瓶/1000'S/盒,TAB,TAB,A0073,南光化學製藥(股)公司,1361.0,1.852
11408,口服藥,OCARDO,Cardolol 40mg(Inderal)/1000/盒,TAB,TAB,A0259,信東生技股份有限公司,1768.0,1.0
11408,口服藥,OCATI,Catilon 40mg/840/盒,Tab,Tab,A0002,裕利股份有限公司,928.0,2.19
11408,口服藥,OCECO,Cecoxii Cap 200mg/700'S/盒,CAP,CAP,,,3500.0,2.0
11408,口服藥,OCEFL,Ceflour 250mg 1000tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,1037.0,4.8
11408,口服藥,OCENT,Cental 100mg(Sin Tong)/1000/瓶,TAB,TAB,A0497,國信藥品股份有限公司,2799.0,0.9
11408,口服藥,OCEPO,Ceporin 25mg (Capoten)/100/盒,Tab,Tab,A0259,信東生技股份有限公司,364.0,0.8
11408,口服藥,OCERO,Cero 250mg 1000'S/瓶(Keflor),TAB,TAB,A0259,信東生技股份有限公司,1213.0,4.0
11408,口服藥,OCETR,Cetirizine Oral Solution 1mg/ml 60ml 100's/bot,TAB,TAB,A0167,晟德大藥廠(股)公司,121.0,23.73
11408,口服藥,OCEXI,Cexime 100mg 100'S/盒,TAB,TAB,A0259,信東生技股份有限公司,3281.0,3.42
11408,口服藥,OCHAL,Chalian Power 5gm/105包/盒,包,包,A0482,泰和碩藥品科技(股)公司,627.0,6.8
11408,口服藥,OCIN,Cintsu 40mg 1000tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,564.0,1.2
11408,口服藥,OCINO,Cinolone 250mg 100'S/盒,TAB,TAB,A0259,信東生技股份有限公司,1025.0,1.7
11408,口服藥,OCITA,Citazol 50mg 600'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,2514.0,2.425
11408,口服藥,OCLAT,Clatine 10mg 100'S/盒,Tab,Tab,A0026,生達化學製藥(股)公司,1309.0,0.679
11408,口服藥,OCLOMI,Clomiphene 50mg 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,438.0,2.5
11408,口服藥,OCLOP,Clopidogrel FCT 75mg 28tab/盒,TAB,TAB,A0002,裕利股份有限公司,620.0,5.53
11408,口服藥,OCODE,Codepine (Codapine) 1000'S/瓶,TAB,TAB,A0026,生達化學製藥(股)公司,1451.0,0.97
11408,口服藥,OCODEI,Codeinae 30mg/100'S/盒(衛管),TAB,TAB,A0271,衛生福利部食品藥物管理署管制藥,185.0,5.0
11408,口服藥,OCODIO,Co-Diovan 80mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,3674.0,2.218
11408,口服藥,OCOHE,Coheal 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,7624.0,0.922
11408,口服藥,OCOLC,Colchicine 0.5mg 500'S/盒,TAB,TAB,A0028,台灣鹽野義製藥(股)公司,2276.0,0.8
11408,口服藥,OCOLI,Colirocin FCT 250mg 500'S/瓶,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1202.0,2.9
11408,口服藥,OCOMB,Combivent UDV Inhalation 2.5ml/20Amp/盒,AMP,AMP,A0002,裕利股份有限公司,489.0,10.301
11408,口服藥,OCONC,Concor 5mg 100'S/盒,TAB,TAB,A0019,台田藥品(股)公司,5678.0,1.54
11408,口服藥,OCONM,Conmy 2mg 100tab/盒,TAB,TAB,A0259,信東生技股份有限公司,267.0,0.8
11408,口服藥,OCONSL,Conslife 980tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,1617.0,1.5
11408,口服藥,OCONST,Const-K ER 750mg/100'S/瓶/24瓶/箱,TAB,TAB,A0743,保瑞聯邦股份有限公司,1139.0,8.64
11408,口服藥,OCORD,Cordarone 200mg 30'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,912.0,2.829
11408,口服藥,OCOVI,Covina 560'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,462.0,2.173
11408,口服藥,OCOXIN,Coxine C.R. 60mg/30'S/瓶/50瓶/箱,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,2404.0,1.862
11408,口服藥,OCOZA,Cozaar 50mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,2329.0,2.31
11408,口服藥,OCRAV,Cravit 500mg 100'S/盒,Tab,Tab,A0002,裕利股份有限公司,619.0,11.6
11408,口服藥,OCRES,Crestor 10mg 28'S/盒/54盒(1512'S)/箱,TAB,TAB,A0002,裕利股份有限公司,6765.0,5.35
11408,口服藥,OCRESE,Cresemba 100mg/14cap/盒,CAP,CAP,A0024,久裕企業(股)公司,0.0,1285.25
11408,口服藥,OCREST,Crestor 20mg 28'S/盒 1400'S/箱,TAB,TAB,A0002,裕利股份有限公司,2271.0,8.5
11408,口服藥,OCRET,Cretrol Tablet 30顆/盒 160盒(4800'S)/箱,TAB,TAB,A0490,東生華製藥(股)公司,3889.0,9.02
11408,口服藥,OCURA,Curam Film 625mg/100/盒,TAB,TAB,A0002,裕利股份有限公司,1500.0,5.5
11408,口服藥,OCURAM,Curam FCT 1000mg 14'S/盒,TAB,TAB,A0002,裕利股份有限公司,886.0,6.0
11408,口服藥,OCYTA,Cytadine Syrup 0.4mg/60ml 60瓶/箱,瓶,瓶,A0026,生達化學製藥(股)公司,246.0,16.49
11408,口服藥,OCYTAD,Cytadine 4mg 1000'S/BOT,TAB,TAB,A0026,生達化學製藥(股)公司,4235.0,0.388
11408,口服藥,ODALC,Dalcone 250mg/1000tab/瓶,TAB,TAB,A0085,華興化學製藥廠(股)公司,1373.0,2.79
11408,口服藥,ODALIS,Dalisoon F.C. 5mg/1000tab/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1969.0,3.88
11408,口服藥,ODAM,Dampurine 25mg/960'S/盒,TAB,TAB,A0482,泰和碩藥品科技(股)公司,2467.0,1.8
11408,口服藥,ODEFE,Defen 1mg 1000/瓶,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,1038.0,0.588
11408,口服藥,ODEHE,Deherp 200mg/100'S/盒(Virless),TAB,TAB,A0026,生達化學製藥(股)公司,1288.0,2.425
11408,口服藥,ODEPA,Depakine 200mg 40/瓶,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1380.0,1.48
11408,口服藥,ODEPR,Deproate Solution 200mg/40ml/瓶,瓶,瓶,A0259,信東生技股份有限公司,37.0,60.0
11408,口服藥,ODEPY,Depyretin 500mg/1000TAB/瓶,TAB,TAB,A0259,信東生技股份有限公司,27077.0,0.39
11408,口服藥,ODEXA,Dexamethasone 0.5mg (Decadron) 1000/瓶,TAB,TAB,A0026,生達化學製藥(股)公司,1386.0,0.291
11408,口服藥,ODILA,Dilantin 100mg 500'S/瓶,TAB,TAB,A0024,久裕企業(股)公司,2662.0,2.68
11408,口服藥,ODILT,Diltisser 30mg 100'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,2698.0,0.6
11408,口服藥,ODIME,Dimenhydrinate 50mg 1000'S/BOT,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1271.0,0.45
11408,口服藥,ODINC,Dinco 120ml/瓶/60'S/箱,BOT,BOT,A0393,馥安國際股份有限公司,137.0,20.5
11408,口服藥,ODINI,Dinidol S.C 25mg 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,4879.0,0.485
11408,口服藥,ODIOV,Diovan 80mg 28'S/盒/144盒(4032'S)/箱,TAB,TAB,A0002,裕利股份有限公司,4429.0,2.218
11408,口服藥,ODIOVA,Diovan 160mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,5260.0,3.005
11408,口服藥,ODIPA,Dipachro 500mg 100'S/盒(Depakine),TAB,TAB,A0259,信東生技股份有限公司,3460.0,4.1
11408,口服藥,ODIPYRI,Dipyridamole 25mg/1000tab/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1112.0,0.5
11408,口服藥,ODISE,Disfect F.C. 250mg/20'S/盒,TAB,TAB,A0353,廣欣藥品有限公司,20.0,30.0
11408,口服藥,ODLMET,DL-Methyl Ephedrine 30mg 1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1942.0,0.7
11408,口服藥,ODOMT,Domtoo 10mg 1000'S/盒,Tab,Tab,A0026,生達化學製藥(股)公司,2738.0,0.485
11408,口服藥,ODOXT,Doxter 2mg 100tab/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,787.0,0.49
11408,口服藥,ODOXY,Doxymycin 100mg 1000/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,1066.0,1.8
11408,口服藥,ODUXE,Duxetine 30mg 28'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,895.0,7.5
11408,口服藥,OECOM,Ecomin 5mg/1000tab/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1731.0,0.85
11408,口服藥,OEFIE,Efient film 3.75mg 28'S/盒,TAB,TAB,A0002,裕利股份有限公司,319.0,30.5
11408,口服藥,OELIS,Elistin 1.5mg 1000tab/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1469.0,1.261
11408,口服藥,OELT1,Eltroxin 50mg 100/瓶,TAB,TAB,A0002,裕利股份有限公司,1961.0,1.47
11408,口服藥,OENTR,Entresto 200mg 56'S/盒,TAB,TAB,A0002,裕利股份有限公司,1422.0,54.999
11408,口服藥,OENVI,Envir film 30'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,448.0,27.001
11408,口服藥,OEPCL,Epclusa Film-Coacted 28'S/盒,TAB,TAB,A0513,華安藥品股份有限公司,131.0,1990.2
11408,口服藥,OEPIR,"Epirenin Solution""H.S."" 500ml/瓶",瓶,瓶,A0702,柏理貿易股份有限公司,0.0,950.0
11408,口服藥,OEQUF,Equfina Tablet 28'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,266.0,27.36
11408,口服藥,OERGOM,Ergometrine 0.2mg/1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,591.0,1.5
11408,口服藥,OERGOT,Ergoton 1000tab/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,693.0,1.3
11408,口服藥,OERISP,Erispan-S 0.25mg 1000's/盒 (管),TAB,TAB,A0026,生達化學製藥(股)公司,14651.0,1.067
11408,口服藥,OESTRO,Estromon 0.625 (Premarin) 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1082.0,3.201
11408,口服藥,OESZO,Eszo 2mg 1000'S/盒 (Estazolam)(管),TAB,TAB,A0259,信東生技股份有限公司,5546.0,0.8
11408,口服藥,OETHA,E-butol 400mg/600tab/盒,TAB,TAB,A0464,培力藥品工業股份有限公司,446.0,3.42
11408,口服藥,OETOX,Etoxib F.C 60mg/600'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,799.0,2.454
11408,口服藥,OETUMI,Etumine 40mg 500'S/盒,TAB,TAB,A0152,祥勝(股)公司,903.0,5.72
11408,口服藥,OEUF,Eufan Film 10 mg/1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1038.0,1.164
11408,口服藥,OEVOX,Evoxac 30mg 100tab/盒,TAB,TAB,A0002,裕利股份有限公司,125.0,15.25
11408,口服藥,OEXEL1,Exelon 1.5mg/28/盒,TAB,TAB,A0002,裕利股份有限公司,603.0,24.88
11408,口服藥,OEXEL4,Exelon 4.5mg/28'S/盒,TAB,TAB,A0002,裕利股份有限公司,155.0,24.881
11408,口服藥,OEXFO2,Exforge film-coated 5/160mg 28'S/盒(2016'S/箱),TAB,TAB,A0002,裕利股份有限公司,5320.0,3.99
11408,口服藥,OEXFOR,Exforge HCT 5/160/12.5mg 28tab/盒,TAB,TAB,A0002,裕利股份有限公司,4336.0,3.88
11408,口服藥,OEXME,Exmem Film-Coated 10mg/28顆/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,985.0,3.1
11408,口服藥,OFAMOT,Famotidine F.C. 20mg/500'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,10569.0,0.8
11408,口服藥,OFAMV,Famvir 250mg 15'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,241.0,49.35
11408,口服藥,OFEBU,Feburic 80mg/Tab 28tab/盒,Tab,Tab,A0355,台灣大昌華嘉股份有限公司,2814.0,8.3
11408,口服藥,OFELPI,Felpin 5mg 1000'S/盒,TAB,TAB,A0259,信東生技股份有限公司,889.0,0.72
11408,口服藥,OFEXO6,Fexofenadine F.C. 60mg/1000'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,3822.0,1.0
11408,口服藥,OFINA,Finaride Film Coated 5mg/30tab/盒,TAB,TAB,A0056,永信藥品工業(股)公司,204.0,4.4
11408,口服藥,OFLUE,Fluene 50mg/100's/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,252.0,3.99
11408,口服藥,OFLUIT,Fluitran 2mg 1000'S/盒,TAB,TAB,A0028,台灣鹽野義製藥(股)公司,1403.0,1.001
11408,口服藥,OFLUO,Fluoxetine 20mg 500'S/BOT,TAB,TAB,A0341,中化裕民健康事業股份有限公司,978.0,0.6
11408,口服藥,OFLUXE,Fluxel F.C. 1000tab/瓶,TAB,TAB,A0512,意欣國際有限公司,1289.0,1.57
11408,口服藥,OFOLIC,Folic Acid 5mg/1000/瓶,TAB,TAB,A0259,信東生技股份有限公司,2914.0,1.2
11408,口服藥,OFORX,Forxiga Filim-Coated 10mg/28'S/盒/1260'S/箱,TAB,TAB,A0002,裕利股份有限公司,4368.0,19.92
11408,口服藥,OFOSAM5,Fosamax Plus 70mg/5600iu 4tab/盒,TAB,TAB,A0002,裕利股份有限公司,42.0,82.373
11408,口服藥,OFUNG,Fungitech 250mg/140tab/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,133.0,3.5
11408,口服藥,OFYCO,Fycompa 0.5mg/340mL Oral Suspension 1瓶/盒,BOT,BOT,A0355,台灣大昌華嘉股份有限公司,5.0,1882.65
11408,口服藥,OGAL,Galvus Met 50/850mg 56'S/盒/72盒(4032'S)/箱,TAB,TAB,A0002,裕利股份有限公司,6442.0,4.42
11408,口服藥,OGALV,Galvus 50mg 28tab/盒,Tab,Tab,A0002,裕利股份有限公司,1785.0,4.42
11408,口服藥,OGINKG,Ginkgocentrate 9.6mg 500'S/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,2829.0,0.9
11408,口服藥,OGLIME,Glimet 2/500mg/1000'S/盒(5盒/箱),TAB,TAB,A0259,信東生技股份有限公司,11007.0,1.5
11408,口服藥,OGLIPI,Glipizide 5mg 1000'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,4498.0,0.55
11408,口服藥,OGLUST,Glustrong 250mg 1000'S/瓶,TAB,TAB,A0056,永信藥品工業(股)公司,2801.0,1.4
11408,口服藥,OGLYX,Glyxambi F.C 25/5mg/30'S/盒/96盒(2880'S)/箱,TAB,TAB,A0002,裕利股份有限公司,3725.0,26.9
11408,口服藥,OGRUM,Grumed 2mg 1000'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,3804.0,0.533
11408,口服藥,OHALO,Halopin 0.75mg/1000'S/瓶,TAB,TAB,A0081,強生化學製藥廠股份有限公司,717.0,1.0
11408,口服藥,OHEXO,Hexoline 0.5mg 1000tab/瓶,TAB,TAB,A0263,十全實業股份有限公司,914.0,1.3
11408,口服藥,OHIDR,Hidrasec Infants 10mg 16包/盒,包,包,A0002,裕利股份有限公司,166.0,5.76
11408,口服藥,OHYD,Hydroquine F.C 200mg 1000'S/盒,TAB,TAB,A0259,信東生技股份有限公司,3083.0,1.9
11408,口服藥,OIBU,Ibuprofen 20mg/60ml/100'S/箱,BOT,BOT,A0167,晟德大藥廠(股)公司,121.0,20.0
11408,口服藥,OIMIGR,Imigran FDT 50mg 6/盒,TAB,TAB,A0002,裕利股份有限公司,0.0,135.013
11408,口服藥,OIMUR,Imuran 50mg/100/盒,TAB,TAB,A0002,裕利股份有限公司,246.0,9.6
11408,口服藥,OISONI,Isoniazide 100mg 1000'S/盒,TAB,TAB,A0081,強生化學製藥廠股份有限公司,1087.0,1.8
11408,口服藥,OISOP,Isoptin SR 240mg 30Tab/盒,TAB,TAB,A0002,裕利股份有限公司,326.0,4.19
11408,口服藥,OIWELL,Iwell 50mg 1000'S/盒,TAB,TAB,A0385,惠德勝醫藥生技股份有限公司,4160.0,0.73
11408,口服藥,OJANU,Januvia 100mg/28/盒,Tab,Tab,A0002,裕利股份有限公司,1115.0,14.14
11408,口服藥,OJANUM,Janumet 50/500mg 56t'S盒/560'S/排,TAB,TAB,A0002,裕利股份有限公司,2723.0,4.3
11408,口服藥,OJAR,Jardiance Film-Coated 10mg 30'S/盒,TAB,TAB,A0002,裕利股份有限公司,1228.0,20.599
11408,口服藥,OJARDI,Jardiance DUO 12.5/850mg 60'S/盒(40盒/箱),TAB,TAB,A0002,裕利股份有限公司,1950.0,12.0
11408,口服藥,OKAS4,Kascoal 40mg/1000'S/盒,TAB,TAB,A0056,永信藥品工業(股)公司,7095.0,0.35
11408,口服藥,OKENT,Kentamin 1000'S/盒,TAB,TAB,A0509,尚典生技(股)公司,11806.0,1.575
11408,口服藥,OKEPP,Keppra 500mg 60tab/盒,TAB,TAB,A0002,裕利股份有限公司,1547.0,16.6
11408,口服藥,OKETOR,Ketorolac 10mg 1000cap/盒,CAP,CAP,A0056,永信藥品工業(股)公司,2766.0,1.6
11408,口服藥,OKGLU,K-Glu Oral 60支/盒,支,支,A0259,信東生技股份有限公司,189.0,13.0
11408,口服藥,OKOCE,Kocel 6gm/42包/袋,包,包,A0709,昭羿生醫科技有限公司,221.0,8.0
11408,口服藥,OKSTO,K-Stone Gra 5g 100包/盒,包,包,A0719,盛雲藥品股份有限公司,186.0,6.1
11408,口服藥,OLABT,Labtal F.C 1000'S/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,1241.0,2.8
11408,口服藥,OLACTU,Lactul Srup 60ml瓶/100瓶/箱,瓶,瓶,A0031,杏輝藥品工業(股)公司,117.0,19.84
11408,口服藥,OLAMIC,Lamictal 50mg 30'S/盒,TAB,TAB,A0002,裕利股份有限公司,1271.0,6.29
11408,口服藥,OLANO,Lanoxin 0.25mg (Digoxin) 1000/瓶,TAB,TAB,A0002,裕利股份有限公司,1439.0,1.715
11408,口服藥,OLATU,Latuda 40mg 28'S/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,0.0,42.48
11408,口服藥,OLEEY,Leeyo F.C. 10mg/TAB/28'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,903.0,3.7
11408,口服藥,OLENO,(管4)Lendormin (R) 0.25mg 100'S/盒,TAB,TAB,A0002,裕利股份有限公司,503.0,3.38
11408,口服藥,OLESY,Lesyn FC 4mg 300'S/盒,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,540.0,2.666
11408,口服藥,OLETE,Letero Film-Coated 2.5mg 30'S/盒,TAB,TAB,A0056,永信藥品工業(股)公司,300.0,16.5
11408,口服藥,OLEVO,Levozine 5mg 1000tab/盒,Tab,Tab,A0026,生達化學製藥(股)公司,3138.0,1.872
11408,口服藥,OLEVOT,Levotam 100mg/ml/300ml/Bot,BOT,BOT,A0167,晟德大藥廠(股)公司,11.0,908.985
11408,口服藥,OLICA,Lica 5mg/100'S/盒,TAB,TAB,A0463,瑞士藥廠股份有限公司,3085.0,1.5
11408,口服藥,OLICOD,Licodin 100mg/200/盒,TAB,TAB,A0490,東生華製藥(股)公司,428.0,2.552
11408,口服藥,OLIDI,Lidin 300mg 500tab/瓶,TAB,TAB,A0226,健喬信元醫藥生技股份有限公司,421.0,4.028
11408,口服藥,OLINE,Linetero 600mg/30'S/盒,TAB,TAB,A0760,凱沛爾藥品有限公司,59.0,450.0
11408,口服藥,OLINI,Linicor F.C.500/20mg 840's/盒,TAB,TAB,A0490,東生華製藥(股)公司,956.0,6.0
11408,口服藥,OLIPAN,Lipanthyl 160mg 30/瓶,TAB,TAB,A0002,裕利股份有限公司,4368.0,2.13
11408,口服藥,OLIPO,Lipozol 2mg/500'S/盒,TAB,TAB,A0031,杏輝藥品工業(股)公司,625.0,4.3
11408,口服藥,OLIQU1,Liquid Brown Mixture 120ml/60瓶/箱,BOT,BOT,A0167,晟德大藥廠(股)公司,133.0,23.85
11408,口服藥,OLISA2,Lisacef 250mg 500/瓶,TAB,TAB,A0259,信東生技股份有限公司,605.0,1.7
11408,口服藥,OLISAC,Lisacef 500mg 300tab/瓶,TAB,TAB,A0259,信東生技股份有限公司,1906.0,2.35
11408,口服藥,OLIVA,Livalo 2mg 28tab/盒,TAB,TAB,A0019,台田藥品(股)公司,3005.0,6.4
11408,口服藥,OLIXI,Lixiana 30mg/28tab/盒,TAB,TAB,A0002,裕利股份有限公司,1139.0,58.5
11408,口服藥,OLONIT,Loniten 10mg/100/瓶,TAB,TAB,A0024,久裕企業(股)公司,743.0,7.96
11408,口服藥,OLOPED,Lopedin (Loperamide) 2mg/1000tab/瓶,TAB,TAB,A0026,生達化學製藥(股)公司,979.0,0.582
11408,口服藥,OLORAP,Lorapseudo 10/240mg 700tab/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1157.0,5.03
11408,口服藥,OLOWE,Lowen 0.5mg/1000tab/盒(管),TAB,TAB,A0341,中化裕民健康事業股份有限公司,3847.0,0.3
11408,口服藥,OLYGA,Lygaba Hard 75mg/56'S/盒,TAB,TAB,A0026,生達化學製藥(股)公司,1928.0,2.522
11408,口服藥,OMACO,Macox Plus 300 112'S/盒,TAB,TAB,A0703,必拓客有限公司,340.0,5.801
11408,口服藥,OMADOP,Madopar 200/50mg 100TAB/BOT,TAB,TAB,A0002,裕利股份有限公司,1462.0,5.75
11408,口服藥,OMAFA,Mafarin 5mg /1000'S/盒,TAB,TAB,A0214,恆富企業有限公司,1275.0,3.5
11408,口服藥,OMAGN,Magnesium Oxide 250mg 1000/瓶(Mgo),TAB,TAB,A0259,信東生技股份有限公司,8577.0,0.3
11408,口服藥,OMAVI,Maviret Film-Coated 100mg/40mg/84tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,0.0,995.1
11408,口服藥,OMEG,Megetol oral suspension 120ml/Bot(天療),BOT,BOT,A0031,杏輝藥品工業(股)公司,4.0,310.0
11408,口服藥,OMELE,Meletin 100mg 500'S/盒,TAB,TAB,A0259,信東生技股份有限公司,1677.0,2.6
11408,口服藥,OMELO,Meloxin 7.5mg/1000/盒,TAB,TAB,A0056,永信藥品工業(股)公司,0.0,1.3
11408,口服藥,OMEPTI,Meptin-Mini 25mcg 500/盒,TAB,TAB,A0006,大隆興藥品(股)公司,1041.0,1.3
11408,口服藥,OMESY,Mesyrel 50mg 500'S/瓶,TAB,TAB,A0024,久裕企業(股)公司,1070.0,0.55
11408,口服藥,OMETF,Metformin F.C. 500mg/1000tab/18盒/箱,TAB,TAB,A0341,中化裕民健康事業股份有限公司,8291.0,0.5
11408,口服藥,OMETHO,Methotrexate 2.5mg 100/瓶,TAB,TAB,A0024,久裕企業(股)公司,758.0,4.07
11408,口服藥,OMETHY,Methycobal 500mcg 1000tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,3894.0,1.0
11408,口服藥,OMEVA4,Mevalotin 40mg 100/盒,TAB,TAB,A0002,裕利股份有限公司,633.0,7.58
11408,口服藥,OMINI2,Minirin Melt 60mcg 30'Tab/盒,TAB,TAB,A0355,台灣大昌華嘉股份有限公司,1431.0,31.88
11408,口服藥,OMIRA,Mirapex 0.25mg 100tab/盒,TAB,TAB,A0002,裕利股份有限公司,1468.0,6.67
11408,口服藥,OMODI2,Modipanol 2mg/100tab/盒 (管),TAB,TAB,A0289,廷宗藥品有限公司,3844.0,1.2
11408,口服藥,OMONT,Montexin Chewable Tablets 5 mg/28tab/盒,TAB,TAB,A0259,信東生技股份有限公司,324.0,8.0
11408,口服藥,OMONTE,Montexin Chewable  4mg/28tab/盒,TAB,TAB,A0259,信東生技股份有限公司,339.0,6.0
11408,口服藥,OMOPR,Mopride 5mg/840'S/盒,TAB,TAB,A0490,東生華製藥(股)公司,7506.0,0.8
11408,口服藥,OMORP1,Morpinae 15mg 100'S/盒(管),TAB,TAB,A0271,衛生福利部食品藥物管理署管制藥,506.0,6.0
11408,口服藥,OMOSF,Mosflow F C 400mg/30'S/盒,TAB,TAB,A0259,信東生技股份有限公司,75.0,21.0
11408,口服藥,OMUAC,Muaction 100mg/100/瓶(管),TAB,TAB,A0024,久裕企業(股)公司,507.0,2.24
11408,口服藥,OMUSCO,Musco 30mg 1000'S盒,TAB,TAB,A0026,生達化學製藥(股)公司,2996.0,0.34
11408,口服藥,ONAKA,Nakamide 2.5mg 500/盒,TAB,TAB,A0073,南光化學製藥(股)公司,784.0,1.28
11408,口服藥,ONEOMY,Neomycin 100/瓶,TAB,TAB,A0437,順華藥品工業(股)公司,64.0,1.88
11408,口服藥,ONEUR,Neurontin 300mg/100'S/瓶,CAP,CAP,A0024,久裕企業(股)公司,1157.0,6.23
11408,口服藥,ONEXI,Nexium 40mg 28'S/盒/35盒(980'S)/箱,TAB,TAB,A0002,裕利股份有限公司,3763.0,4.72
11408,口服藥,ONICOT,Nicotinell Mint 2mg(薄荷口味)336顆/盒,TAB,TAB,A0002,裕利股份有限公司,869.0,5.21
11408,口服藥,ONIFED,Nifedipine S.R.F.C 30mg 280'S/盒,TAB,TAB,A0341,中化裕民健康事業股份有限公司,1848.0,2.7
